"created_at","entity_type","objectLabel","objectMarking","observable_value","updated_at","value","x_opencti_description","x_opencti_score"
"2024-10-17T11:06:38.030Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://61.163.150.223:43133/i","2024-10-17T11:06:38.213Z","http://61.163.150.223:43133/i","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:06:40.997Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://117.242.232.130:56248/i","2024-10-17T11:06:41.354Z","http://117.242.232.130:56248/i","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:06:42.377Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://61.3.27.166:48380/bin.sh","2024-10-17T11:06:42.532Z","http://61.3.27.166:48380/bin.sh","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:06:43.932Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://42.86.128.120:49478/bin.sh","2024-10-17T11:06:44.027Z","http://42.86.128.120:49478/bin.sh","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:06:45.291Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://42.59.79.15:48653/i","2024-10-17T11:06:45.511Z","http://42.59.79.15:48653/i","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:06:47.006Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://123.188.194.111:56521/i","2024-10-17T11:06:47.652Z","http://123.188.194.111:56521/i","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:06:48.716Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://115.51.125.7:45977/bin.sh","2024-10-17T11:06:49.053Z","http://115.51.125.7:45977/bin.sh","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:06:51.110Z","Url","vbs","TLP:CLEAR","http://193.26.115.68:60027/marco/dddd.mp4","2024-10-17T11:06:51.501Z","http://193.26.115.68:60027/marco/dddd.mp4","Threat: malware_download - Reporter: NDA0E - Status: offline","80"
"2024-10-17T11:06:52.039Z","Url","vbs","TLP:CLEAR","http://megamart.mywire.org:60027/marco/dddd.mp4","2024-10-17T11:06:52.476Z","http://megamart.mywire.org:60027/marco/dddd.mp4","Threat: malware_download - Reporter: NDA0E - Status: offline","80"
"2024-10-17T11:06:54.742Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://175.151.123.104:52678/i","2024-10-17T11:06:54.838Z","http://175.151.123.104:52678/i","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:06:56.797Z","Url","vbs","TLP:CLEAR","http://megamart.mywire.org:60027/marco/4dsa8f74d56sf4785ds7f8df5ds74f546ds4fdas784d8sa4d5","2024-10-17T11:06:56.948Z","http://megamart.mywire.org:60027/marco/4dsa8f74d56sf4785ds7f8df5ds74f546ds4fdas784d8sa4d5","Threat: malware_download - Reporter: NDA0E - Status: offline","80"
"2024-10-17T11:06:58.180Z","Url","vbs","TLP:CLEAR","http://193.26.115.68:60027/marco/4dsa8f74d56sf4785ds7f8df5ds74f546ds4fdas784d8sa4d5","2024-10-17T11:06:58.302Z","http://193.26.115.68:60027/marco/4dsa8f74d56sf4785ds7f8df5ds74f546ds4fdas784d8sa4d5","Threat: malware_download - Reporter: NDA0E - Status: offline","80"
"2024-10-17T11:06:59.312Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://59.97.115.50:54804/i","2024-10-17T11:06:59.466Z","http://59.97.115.50:54804/i","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:07:01.467Z","Url","exe","TLP:CLEAR","http://156.245.12.221:8000/xxx.exe","2024-10-17T11:07:02.010Z","http://156.245.12.221:8000/xxx.exe","Threat: malware_download - Reporter: abus3reports - Status: offline","80"
"2024-10-17T11:07:02.585Z","Url","exe","TLP:CLEAR","http://156.245.12.87:8000/xxx.exe","2024-10-17T11:07:03.303Z","http://156.245.12.87:8000/xxx.exe","Threat: malware_download - Reporter: abus3reports - Status: offline","80"
"2024-10-17T11:07:04.943Z","Url","exe","TLP:CLEAR","http://156.245.12.220:8000/xxx.exe","2024-10-17T11:07:05.273Z","http://156.245.12.220:8000/xxx.exe","Threat: malware_download - Reporter: abus3reports - Status: offline","80"
"2024-10-17T11:07:07.173Z","Url","exe","TLP:CLEAR","http://156.245.12.92:8000/xxx.exe","2024-10-17T11:07:07.730Z","http://156.245.12.92:8000/xxx.exe","Threat: malware_download - Reporter: abus3reports - Status: offline","80"
"2024-10-17T11:07:08.423Z","Url","exe","TLP:CLEAR","http://156.245.12.57:8000/xxx.exe","2024-10-17T11:07:08.514Z","http://156.245.12.57:8000/xxx.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:07:11.257Z","Url","exe","TLP:CLEAR","http://39.105.31.193:1389/npc.exe","2024-10-17T11:07:11.532Z","http://39.105.31.193:1389/npc.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:07:11.647Z","Url","exe","TLP:CLEAR","http://taodianla.com/tp/tb/ewm.exe","2024-10-17T11:07:11.750Z","http://taodianla.com/tp/tb/ewm.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:07:13.804Z","Url","exe","TLP:CLEAR","http://www.neklatek.com/indirmeler/wmp9.exe","2024-10-17T11:07:14.088Z","http://www.neklatek.com/indirmeler/wmp9.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:07:15.483Z","Url","exe,nitol","TLP:CLEAR","http://212.64.10.223:90/ax.exe","2024-10-17T11:07:15.858Z","http://212.64.10.223:90/ax.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:07:17.380Z","Url","exe","TLP:CLEAR","http://www.meteolab.it/nav/lezioni/pnr.exe","2024-10-17T11:07:18.397Z","http://www.meteolab.it/nav/lezioni/pnr.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:07:19.430Z","Url","exe","TLP:CLEAR","http://146.56.118.137/cdb.exe","2024-10-17T11:07:19.606Z","http://146.56.118.137/cdb.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:07:22.528Z","Url","exe,meterpreter","TLP:CLEAR","http://146.56.118.137/m8.exe","2024-10-17T11:07:22.848Z","http://146.56.118.137/m8.exe","Threat: malware_download - Reporter: abus3reports - Status: offline","80"
"2024-10-17T11:07:23.653Z","Url","exe","TLP:CLEAR","http://154.216.20.170/nc.exe","2024-10-17T11:07:24.080Z","http://154.216.20.170/nc.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:07:25.180Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://117.242.232.130:56248/bin.sh","2024-10-17T11:07:25.577Z","http://117.242.232.130:56248/bin.sh","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:07:27.490Z","Url","arm,elf,mirai,mozi,32-bit","TLP:CLEAR","http://113.26.155.69:55854/i","2024-10-17T11:07:27.859Z","http://113.26.155.69:55854/i","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:07:29.755Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://117.195.85.27:57471/bin.sh","2024-10-17T11:07:30.033Z","http://117.195.85.27:57471/bin.sh","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:07:30.902Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://27.37.75.11:48146/i","2024-10-17T11:07:31.506Z","http://27.37.75.11:48146/i","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:07:32.727Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://117.223.146.168:51178/bin.sh","2024-10-17T11:07:32.958Z","http://117.223.146.168:51178/bin.sh","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:07:33.478Z","Url","","TLP:CLEAR","http://www.9net88.net/ge07/","2024-10-17T11:07:33.550Z","http://www.9net88.net/ge07/","Anyrun Malware Trends",""
"2024-10-17T11:07:34.579Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://27.202.179.15:33886/i","2024-10-17T11:07:35.008Z","http://27.202.179.15:33886/i","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:07:36.873Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://86.98.123.141:30046/bin.sh","2024-10-17T11:07:36.956Z","http://86.98.123.141:30046/bin.sh","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:07:37.112Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://117.222.116.162:57267/i","2024-10-17T11:07:37.518Z","http://117.222.116.162:57267/i","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:07:40.294Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://61.163.150.223:43133/bin.sh","2024-10-17T11:07:40.750Z","http://61.163.150.223:43133/bin.sh","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:07:41.935Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://123.188.194.111:56521/bin.sh","2024-10-17T11:07:42.669Z","http://123.188.194.111:56521/bin.sh","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:07:43.109Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://59.97.115.50:54804/bin.sh","2024-10-17T11:07:43.492Z","http://59.97.115.50:54804/bin.sh","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:07:46.935Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://175.151.123.104:52678/bin.sh","2024-10-17T11:07:47.044Z","http://175.151.123.104:52678/bin.sh","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:07:47.504Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://222.138.101.103:48069/i","2024-10-17T11:07:47.944Z","http://222.138.101.103:48069/i","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:07:49.504Z","Url","socgholish","TLP:CLEAR","https://rvjze.rooms.fierceatfifty.com/orderReview","2024-10-17T11:07:50.015Z","https://rvjze.rooms.fierceatfifty.com/orderReview","Threat: malware_download - Reporter: Cryptolaemus1 - Status: offline","80"
"2024-10-17T11:07:52.388Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://59.178.44.66:48808/i","2024-10-17T11:07:52.999Z","http://59.178.44.66:48808/i","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:07:55.416Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://175.175.22.113:54973/bin.sh","2024-10-17T11:07:55.679Z","http://175.175.22.113:54973/bin.sh","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:07:56.558Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://42.7.203.39:34229/i","2024-10-17T11:07:56.668Z","http://42.7.203.39:34229/i","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:08:00.058Z","Url","arm,elf,mirai,mozi,32-bit","TLP:CLEAR","http://42.230.29.97:54378/i","2024-10-17T11:08:00.397Z","http://42.230.29.97:54378/i","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:08:01.889Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://117.209.81.53:34621/bin.sh","2024-10-17T11:08:02.584Z","http://117.209.81.53:34621/bin.sh","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:08:05.489Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://120.61.242.205:58167/i","2024-10-17T11:08:05.952Z","http://120.61.242.205:58167/i","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:08:07.443Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://117.213.247.107:37169/i","2024-10-17T11:08:07.882Z","http://117.213.247.107:37169/i","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:08:09.619Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://59.178.176.90:38399/i","2024-10-17T11:08:09.774Z","http://59.178.176.90:38399/i","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:08:11.507Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://115.50.38.70:38740/i","2024-10-17T11:08:11.867Z","http://115.50.38.70:38740/i","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:08:13.245Z","Url","arm,elf,mirai,mozi,32-bit","TLP:CLEAR","http://124.230.160.155:44735/i","2024-10-17T11:08:14.136Z","http://124.230.160.155:44735/i","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:08:14.971Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://115.55.159.112:45826/i","2024-10-17T11:08:15.157Z","http://115.55.159.112:45826/i","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:08:17.182Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://42.86.155.16:43036/i","2024-10-17T11:08:17.363Z","http://42.86.155.16:43036/i","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:08:18.955Z","Url","arm,elf,mirai,mozi,32-bit","TLP:CLEAR","http://117.235.101.251:38955/i","2024-10-17T11:08:19.206Z","http://117.235.101.251:38955/i","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:08:21.373Z","Url","asyncrat,autoit","TLP:CLEAR","https://raw.githubusercontent.com/d00mt3l/XWorm-5.6/refs/heads/main/Xworm%20V5.6.exe","2024-10-17T11:08:21.409Z","https://raw.githubusercontent.com/d00mt3l/XWorm-5.6/refs/heads/main/Xworm%20V5.6.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:08:22.494Z","Url","snakekeylogger","TLP:CLEAR","http://cashewzenith.com/Bank%20Payment%20Confirmation%20Order.zip","2024-10-17T11:08:22.878Z","http://cashewzenith.com/Bank%20Payment%20Confirmation%20Order.zip","Threat: malware_download - Reporter: abus3reports - Status: offline","80"
"2024-10-17T11:08:24.582Z","Url","autoit","TLP:CLEAR","http://154.197.69.165/System.exe","2024-10-17T11:08:24.626Z","http://154.197.69.165/System.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:08:25.809Z","Url","autoit","TLP:CLEAR","http://github.com/PeszoK/XWorm-Remote-Access-Tool/releases/download/v5.0/XWorm.rar","2024-10-17T11:08:25.937Z","http://github.com/PeszoK/XWorm-Remote-Access-Tool/releases/download/v5.0/XWorm.rar","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:08:28.080Z","Url","njrat,autoit","TLP:CLEAR","http://github.com/errias/XWorm-Rat-Remote-Administration-Tool-/raw/main/XWormUI.exe","2024-10-17T11:08:28.337Z","http://github.com/errias/XWorm-Rat-Remote-Administration-Tool-/raw/main/XWormUI.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:08:29.638Z","Url","autoit","TLP:CLEAR","http://github.com/XHesa/fuzzy-waddle/releases/download/xworm/Loader.exe","2024-10-17T11:08:29.695Z","http://github.com/XHesa/fuzzy-waddle/releases/download/xworm/Loader.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:08:29.845Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://219.155.201.213:46827/bin.sh","2024-10-17T11:08:30.070Z","http://219.155.201.213:46827/bin.sh","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:08:31.578Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://59.178.44.66:48808/bin.sh","2024-10-17T11:08:31.804Z","http://59.178.44.66:48808/bin.sh","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:08:31.654Z","Url","elf,mozi,32-bit,mips","TLP:CLEAR","http://117.209.125.238:44136/i","2024-10-17T11:08:31.959Z","http://117.209.125.238:44136/i","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:08:33.079Z","Url","arm,elf,mirai,mozi,32-bit","TLP:CLEAR","http://42.230.29.97:54378/bin.sh","2024-10-17T11:08:33.255Z","http://42.230.29.97:54378/bin.sh","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:08:33.831Z","Url","exe","TLP:CLEAR","https://autogm.net/filedownload/syncwindowcontrols/SyncWindowControlv1014.exe","2024-10-17T11:08:33.935Z","https://autogm.net/filedownload/syncwindowcontrols/SyncWindowControlv1014.exe","Threat: malware_download - Reporter: abus3reports - Status: offline","80"
"2024-10-17T11:08:35.332Z","Url","base64","TLP:CLEAR","https://pub-26ee9be236b54d0cb1b570a203543b93.r2.dev/orr.txt","2024-10-17T11:08:35.864Z","https://pub-26ee9be236b54d0cb1b570a203543b93.r2.dev/orr.txt","Threat: malware_download - Reporter: abus3reports - Status: offline","80"
"2024-10-17T11:08:38.492Z","Url","base64","TLP:CLEAR","https://pub-26ee9be236b54d0cb1b570a203543b93.r2.dev/ba.txt","2024-10-17T11:08:38.809Z","https://pub-26ee9be236b54d0cb1b570a203543b93.r2.dev/ba.txt","Threat: malware_download - Reporter: abus3reports - Status: offline","80"
"2024-10-17T11:08:39.737Z","Url","avemariarat,base64","TLP:CLEAR","https://pub-26ee9be236b54d0cb1b570a203543b93.r2.dev/yawe.txt","2024-10-17T11:08:39.923Z","https://pub-26ee9be236b54d0cb1b570a203543b93.r2.dev/yawe.txt","Threat: malware_download - Reporter: abus3reports - Status: offline","80"
"2024-10-17T11:08:41.534Z","Url","coinminer,rev-base64-loader,base64","TLP:CLEAR","http://188.81.134.196/resources/js/info2R.txt","2024-10-17T11:08:42.353Z","http://188.81.134.196/resources/js/info2R.txt","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:08:44.340Z","Url","remcosrat,rev-base64-loader,base64","TLP:CLEAR","http://gurunathanaquaproducts.com/img/grammy.txt","2024-10-17T11:08:44.680Z","http://gurunathanaquaproducts.com/img/grammy.txt","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:08:45.479Z","Url","remcosrat,rev-base64-loader,base64","TLP:CLEAR","http://in-houselegal.ro/YwDS3/Wealthserver.txt","2024-10-17T11:08:45.525Z","http://in-houselegal.ro/YwDS3/Wealthserver.txt","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:08:47.736Z","Url","remcosrat,rev-base64-loader,base64","TLP:CLEAR","http://maso.ge/wp-admin/good.txt","2024-10-17T11:08:47.827Z","http://maso.ge/wp-admin/good.txt","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:08:47.797Z","Url","base64","TLP:CLEAR","http://veldom.mk/efaktura/ph7.txt","2024-10-17T11:08:48.495Z","http://veldom.mk/efaktura/ph7.txt","Threat: malware_download - Reporter: abus3reports - Status: offline","80"
"2024-10-17T11:08:50.422Z","Url","remcosrat,rev-base64-loader,base64","TLP:CLEAR","http://192.3.220.40/666/NNCCDD.txt","2024-10-17T11:08:50.643Z","http://192.3.220.40/666/NNCCDD.txt","Threat: malware_download - Reporter: abus3reports - Status: offline","80"
"2024-10-17T11:08:52.983Z","Url","remcosrat,rev-base64-loader,base64","TLP:CLEAR","http://in-houselegal.ro/YwDS3/clients.txt","2024-10-17T11:08:53.109Z","http://in-houselegal.ro/YwDS3/clients.txt","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:08:52.993Z","Url","agenttesla,rev-base64-loader,base64","TLP:CLEAR","http://198.46.178.134/madamwebbbbbbase64444.txt","2024-10-17T11:08:53.443Z","http://198.46.178.134/madamwebbbbbbase64444.txt","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:08:55.121Z","Url","smoke loader,rev-base64-loader,base64","TLP:CLEAR","http://172.245.135.166/808/CRFFDC.txt","2024-10-17T11:08:55.504Z","http://172.245.135.166/808/CRFFDC.txt","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:08:56.980Z","Url","formbook,rev-base64-loader,base64","TLP:CLEAR","http://104.168.7.23/260/WRRFDEF.txt","2024-10-17T11:08:57.010Z","http://104.168.7.23/260/WRRFDEF.txt","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:08:58.359Z","Url","formbook,rev-base64-loader,base64","TLP:CLEAR","http://104.168.7.23/777/ERRFGGF.txt","2024-10-17T11:08:58.792Z","http://104.168.7.23/777/ERRFGGF.txt","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:00.188Z","Url","remcosrat,rev-base64-loader,base64","TLP:CLEAR","http://maso.ge/wp-admin/sky.txt","2024-10-17T11:09:00.432Z","http://maso.ge/wp-admin/sky.txt","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:00.904Z","Url","none","TLP:CLEAR","http://3.94.86.69/files/RReplacer.crx","2024-10-17T11:09:01.430Z","http://3.94.86.69/files/RReplacer.crx","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:03.897Z","Url","redlinestealer","TLP:CLEAR","http://3.94.86.69/files/AppReseter_forOutlooker.exe","2024-10-17T11:09:04.040Z","http://3.94.86.69/files/AppReseter_forOutlooker.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:05.603Z","Url","redlinestealer","TLP:CLEAR","http://3.94.86.69/files/AppReseter.exe","2024-10-17T11:09:05.889Z","http://3.94.86.69/files/AppReseter.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:07.025Z","Url","none","TLP:CLEAR","http://3.94.86.69/files/dControl.zip","2024-10-17T11:09:07.155Z","http://3.94.86.69/files/dControl.zip","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:08.270Z","Url","none","TLP:CLEAR","http://3.94.86.69/files/BlockHost.cmd","2024-10-17T11:09:08.605Z","http://3.94.86.69/files/BlockHost.cmd","Threat: malware_download - Reporter: abus3reports - Status: offline","80"
"2024-10-17T11:09:11.674Z","Url","none","TLP:CLEAR","http://3.94.86.69/files/RaquibzOfficeActivat","2024-10-17T11:09:12.176Z","http://3.94.86.69/files/RaquibzOfficeActivat","Threat: malware_download - Reporter: abus3reports - Status: offline","80"
"2024-10-17T11:09:11.674Z","Url","arm,elf,mirai,mozi,32-bit","TLP:CLEAR","http://113.26.155.69:55854/bin.sh","2024-10-17T11:09:11.829Z","http://113.26.155.69:55854/bin.sh","Threat: malware_download - Reporter: geenensp - Status: online","80"
"2024-10-17T11:09:13.901Z","Url","rev-base64-loader,base64","TLP:CLEAR","http://91.202.233.169/Tak/Reg/Marz/DRG/RTC/F3Pe.txt","2024-10-17T11:09:14.504Z","http://91.202.233.169/Tak/Reg/Marz/DRG/RTC/F3Pe.txt","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:15.730Z","Url","arm,elf,mirai,mozi,32-bit","TLP:CLEAR","http://110.182.70.156:38720/bin.sh","2024-10-17T11:09:15.822Z","http://110.182.70.156:38720/bin.sh","Threat: malware_download - Reporter: geenensp - Status: offline","80"
"2024-10-17T11:09:16.695Z","Url","rat","TLP:CLEAR","https://raw.githubusercontent.com/nakuss/erth/main/WenzCord.exe","2024-10-17T11:09:16.760Z","https://raw.githubusercontent.com/nakuss/erth/main/WenzCord.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:19.563Z","Url","rat,quasarrat","TLP:CLEAR","https://raw.githubusercontent.com/azurerex/napewnonievoiderhook/main/seksiak.exe","2024-10-17T11:09:20.009Z","https://raw.githubusercontent.com/azurerex/napewnonievoiderhook/main/seksiak.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:21.016Z","Url","rat,quasarrat","TLP:CLEAR","https://raw.githubusercontent.com/python312/rusty-dropper/main/Client-built.exe","2024-10-17T11:09:21.348Z","https://raw.githubusercontent.com/python312/rusty-dropper/main/Client-built.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:22.881Z","Url","rat","TLP:CLEAR","https://raw.githubusercontent.com/AnyTXDR/taskmgr/main/Taskmgr.exe","2024-10-17T11:09:23.150Z","https://raw.githubusercontent.com/AnyTXDR/taskmgr/main/Taskmgr.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:25.210Z","Url","njrat,rat","TLP:CLEAR","https://raw.githubusercontent.com/Zusyaku/Malware-Collection-Part-2/main/RAT/NJRat.exe","2024-10-17T11:09:25.277Z","https://raw.githubusercontent.com/Zusyaku/Malware-Collection-Part-2/main/RAT/NJRat.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:25.667Z","Url","rat,quasarrat","TLP:CLEAR","https://raw.githubusercontent.com/Tuuest/jacke/refs/heads/main/poetsaw.exe","2024-10-17T11:09:25.885Z","https://raw.githubusercontent.com/Tuuest/jacke/refs/heads/main/poetsaw.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:26.848Z","Url","njrat,rat","TLP:CLEAR","https://raw.githubusercontent.com/ff245185/payload/main/Fast%20Download.exe","2024-10-17T11:09:27.336Z","https://raw.githubusercontent.com/ff245185/payload/main/Fast%20Download.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:29.350Z","Url","rat,quasarrat","TLP:CLEAR","https://raw.githubusercontent.com/imaeewy/test-rat-do-not-download-exe/refs/heads/main/discord.exe","2024-10-17T11:09:29.376Z","https://raw.githubusercontent.com/imaeewy/test-rat-do-not-download-exe/refs/heads/main/discord.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:29.805Z","Url","rat","TLP:CLEAR","https://raw.githubusercontent.com/test51390872/test/main/2.exe","2024-10-17T11:09:30.056Z","https://raw.githubusercontent.com/test51390872/test/main/2.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:32.723Z","Url","rat,quasarrat","TLP:CLEAR","https://raw.githubusercontent.com/TheRealAstro666/LOLZ/main/built.exe","2024-10-17T11:09:32.836Z","https://raw.githubusercontent.com/TheRealAstro666/LOLZ/main/built.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:34.989Z","Url","rat,quasarrat","TLP:CLEAR","https://raw.githubusercontent.com/anonymous-osif/aa/main/Discord.exe","2024-10-17T11:09:35.097Z","https://raw.githubusercontent.com/anonymous-osif/aa/main/Discord.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:35.980Z","Url","rat","TLP:CLEAR","https://raw.githubusercontent.com/raz233/rgdgdrg/main/Client.exe","2024-10-17T11:09:36.066Z","https://raw.githubusercontent.com/raz233/rgdgdrg/main/Client.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:37.710Z","Url","rat,quasarrat","TLP:CLEAR","https://raw.githubusercontent.com/aspdasdksa2/callback/main/Client-built.exe","2024-10-17T11:09:38.088Z","https://raw.githubusercontent.com/aspdasdksa2/callback/main/Client-built.exe","Threat: malware_download - Reporter: abus3reports - Status: online","80"
"2024-10-17T11:09:40.398Z","Url","rat","TLP:CLEAR","https://raw.githubusercontent.com/USERNAME1337148/-/refs/heads/main/Discord.zip","2024-10-17T11:09:40.439Z","https://raw.githubusercontent.com/USERNAME1337148/-/refs/heads/main/Discord.zip","Threat: malware_download - Reporter: abus3reports - Status: online","80"
