"created_at","entity_type","objectLabel","objectMarking","observable_value","updated_at","value","x_opencti_description","x_opencti_score"
"2024-12-07T00:48:28.401Z","Url","phishing","TLP:CLEAR","http://aauth---g-sso-crypto--s-app.gitbook.io/","2024-12-07T00:48:28.422Z","http://aauth---g-sso-crypto--s-app.gitbook.io/","OpenPhish URL",""
"2024-12-07T00:48:28.781Z","Url","phishing","TLP:CLEAR","http://action-required-verify.github.io/meta/next.html","2024-12-07T00:48:28.909Z","http://action-required-verify.github.io/meta/next.html","OpenPhish URL",""
"2024-12-07T00:48:28.956Z","Url","phishing","TLP:CLEAR","https://metasyk-extension.gitbook.io/","2024-12-07T00:48:28.973Z","https://metasyk-extension.gitbook.io/","OpenPhish URL",""
"2024-12-07T00:48:29.044Z","Url","phishing","TLP:CLEAR","http://bugg-nu.vercel.app/verset.html","2024-12-07T00:48:29.171Z","http://bugg-nu.vercel.app/verset.html","OpenPhish URL",""
"2024-12-07T00:48:29.582Z","Url","phishing","TLP:CLEAR","http://nauxxx.vhhvwxv681.workers.dev/","2024-12-07T00:48:29.631Z","http://nauxxx.vhhvwxv681.workers.dev/","OpenPhish URL",""
"2024-12-07T00:48:30.137Z","Url","phishing","TLP:CLEAR","http://getprofits.pages.dev/","2024-12-07T00:48:30.199Z","http://getprofits.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:30.137Z","Url","phishing","TLP:CLEAR","http://authen-resolution.pages.dev/","2024-12-07T00:48:30.199Z","http://authen-resolution.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:30.699Z","Url","phishing","TLP:CLEAR","https://cutt.ly/7ebXcvc6","2024-12-07T00:48:30.758Z","https://cutt.ly/7ebXcvc6","OpenPhish URL",""
"2024-12-07T00:48:31.227Z","Url","phishing","TLP:CLEAR","http://mnetzeroupdatesuportyui.weebly.com/","2024-12-07T00:48:31.243Z","http://mnetzeroupdatesuportyui.weebly.com/","OpenPhish URL",""
"2024-12-07T00:48:31.234Z","Url","phishing","TLP:CLEAR","http://proideuweutedi-1160.vercel.app/sint.kerol","2024-12-07T00:48:31.287Z","http://proideuweutedi-1160.vercel.app/sint.kerol","OpenPhish URL",""
"2024-12-07T00:48:31.288Z","Url","phishing","TLP:CLEAR","https://freuttoixeikuna-7661.vercel.app/fin.tunipy","2024-12-07T00:48:31.516Z","https://freuttoixeikuna-7661.vercel.app/fin.tunipy","OpenPhish URL",""
"2024-12-07T00:48:31.820Z","Url","phishing","TLP:CLEAR","http://tourmaline-luck-bit.glitch.me/public/jdhdjfuj.html","2024-12-07T00:48:31.858Z","http://tourmaline-luck-bit.glitch.me/public/jdhdjfuj.html","OpenPhish URL",""
"2024-12-07T00:48:32.350Z","Url","phishing","TLP:CLEAR","http://0928.wqh8290.workers.dev/","2024-12-07T00:48:32.407Z","http://0928.wqh8290.workers.dev/","OpenPhish URL",""
"2024-12-07T00:48:32.350Z","Url","phishing","TLP:CLEAR","https://rebrand.ly/91b95d","2024-12-07T00:48:32.407Z","https://rebrand.ly/91b95d","OpenPhish URL",""
"2024-12-07T00:48:32.899Z","Url","phishing","TLP:CLEAR","http://jukeshov-erlan.github.io/NetflixWebDesign","2024-12-07T00:48:32.947Z","http://jukeshov-erlan.github.io/NetflixWebDesign","OpenPhish URL",""
"2024-12-07T00:48:33.267Z","Url","phishing","TLP:CLEAR","https://secure--auth--crypotooapp-auth.gitbook.io/","2024-12-07T00:48:33.333Z","https://secure--auth--crypotooapp-auth.gitbook.io/","OpenPhish URL",""
"2024-12-07T00:48:33.381Z","Url","phishing","TLP:CLEAR","http://designh.co.kr/bbs/imgs/temps","2024-12-07T00:48:33.507Z","http://designh.co.kr/bbs/imgs/temps","OpenPhish URL",""
"2024-12-07T00:48:33.505Z","Url","phishing","TLP:CLEAR","http://mjhoiascjoaiscoaisjcjcosijcoajcoia.pages.dev/aec0eorugW20bgX6j","2024-12-07T00:48:33.523Z","http://mjhoiascjoaiscoaisjcjcosijcoajcoia.pages.dev/aec0eorugW20bgX6j","OpenPhish URL",""
"2024-12-07T00:48:33.532Z","Url","phishing","TLP:CLEAR","http://metamasksigins.blogspot.com.es/","2024-12-07T00:48:33.565Z","http://metamasksigins.blogspot.com.es/","OpenPhish URL",""
"2024-12-07T00:48:33.625Z","Url","phishing","TLP:CLEAR","http://housseufeddepri-7321.vercel.app/mixc.html","2024-12-07T00:48:33.640Z","http://housseufeddepri-7321.vercel.app/mixc.html","OpenPhish URL",""
"2024-12-07T00:48:33.629Z","Url","phishing","TLP:CLEAR","http://ebx-seven.vercel.app/verset.html","2024-12-07T00:48:33.645Z","http://ebx-seven.vercel.app/verset.html","OpenPhish URL",""
"2024-12-07T00:48:33.631Z","Url","phishing","TLP:CLEAR","http://pub-a1f57079a9f44887a77b97e029cf1553.r2.dev/indexoned.html","2024-12-07T00:48:33.661Z","http://pub-a1f57079a9f44887a77b97e029cf1553.r2.dev/indexoned.html","OpenPhish URL",""
"2024-12-07T00:48:33.724Z","Url","phishing","TLP:CLEAR","http://solve-restriction-problem.github.io/account/index.html","2024-12-07T00:48:33.738Z","http://solve-restriction-problem.github.io/account/index.html","OpenPhish URL",""
"2024-12-07T00:48:33.725Z","Url","phishing","TLP:CLEAR","http://mobile-mahdi2147-4.wevahi1255.workers.dev/","2024-12-07T00:48:33.741Z","http://mobile-mahdi2147-4.wevahi1255.workers.dev/","OpenPhish URL",""
"2024-12-07T00:48:33.734Z","Url","phishing","TLP:CLEAR","http://osmanbay90.github.io/netflix-login-page-project","2024-12-07T00:48:33.749Z","http://osmanbay90.github.io/netflix-login-page-project","OpenPhish URL",""
"2024-12-07T00:48:33.827Z","Url","phishing","TLP:CLEAR","http://abundant-animal-scrawny.on-fleek.app/A0LL","2024-12-07T00:48:33.840Z","http://abundant-animal-scrawny.on-fleek.app/A0LL","OpenPhish URL",""
"2024-12-07T00:48:33.827Z","Url","phishing","TLP:CLEAR","http://terfall28b.huyngme.eu.org/","2024-12-07T00:48:33.843Z","http://terfall28b.huyngme.eu.org/","OpenPhish URL",""
"2024-12-07T00:48:33.838Z","Url","phishing","TLP:CLEAR","http://unifarebitrangedemo.pages.dev/","2024-12-07T00:48:33.854Z","http://unifarebitrangedemo.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:33.928Z","Url","phishing","TLP:CLEAR","http://gate.imlivv.workers.dev/","2024-12-07T00:48:33.948Z","http://gate.imlivv.workers.dev/","OpenPhish URL",""
"2024-12-07T00:48:33.929Z","Url","phishing","TLP:CLEAR","http://ttrezor-suite.github.io/","2024-12-07T00:48:33.951Z","http://ttrezor-suite.github.io/","OpenPhish URL",""
"2024-12-07T00:48:33.938Z","Url","phishing","TLP:CLEAR","http://meta-review-video.github.io/help/request.html","2024-12-07T00:48:33.958Z","http://meta-review-video.github.io/help/request.html","OpenPhish URL",""
"2024-12-07T00:48:34.032Z","Url","phishing","TLP:CLEAR","http://0001.353527440.workers.dev/","2024-12-07T00:48:34.049Z","http://0001.353527440.workers.dev/","OpenPhish URL",""
"2024-12-07T00:48:34.033Z","Url","phishing","TLP:CLEAR","http://att-mail-106671.weeblysite.com/","2024-12-07T00:48:34.054Z","http://att-mail-106671.weeblysite.com/","OpenPhish URL",""
"2024-12-07T00:48:34.042Z","Url","phishing","TLP:CLEAR","http://shahareartamim01.github.io/Facebook_login","2024-12-07T00:48:34.066Z","http://shahareartamim01.github.io/Facebook_login","OpenPhish URL",""
"2024-12-07T00:48:34.134Z","Url","phishing","TLP:CLEAR","http://pa.marcel.cloudns.org/","2024-12-07T00:48:34.152Z","http://pa.marcel.cloudns.org/","OpenPhish URL",""
"2024-12-07T00:48:34.135Z","Url","phishing","TLP:CLEAR","https://help-mett--mamsk.gitbook.io/","2024-12-07T00:48:34.155Z","https://help-mett--mamsk.gitbook.io/","OpenPhish URL",""
"2024-12-07T00:48:34.143Z","Url","phishing","TLP:CLEAR","http://dolmksuejdnsmaksd.weebly.com/","2024-12-07T00:48:34.161Z","http://dolmksuejdnsmaksd.weebly.com/","OpenPhish URL",""
"2024-12-07T00:48:34.236Z","Url","phishing","TLP:CLEAR","http://02-accounts-helpi.github.io/login","2024-12-07T00:48:34.251Z","http://02-accounts-helpi.github.io/login","OpenPhish URL",""
"2024-12-07T00:48:34.237Z","Url","phishing","TLP:CLEAR","http://ishidev123.github.io/facebookclone","2024-12-07T00:48:34.257Z","http://ishidev123.github.io/facebookclone","OpenPhish URL",""
"2024-12-07T00:48:34.250Z","Url","phishing","TLP:CLEAR","http://mohammadxonel.github.io/facebook-login","2024-12-07T00:48:34.269Z","http://mohammadxonel.github.io/facebook-login","OpenPhish URL",""
"2024-12-07T00:48:34.338Z","Url","phishing","TLP:CLEAR","http://cwv.pages.dev/","2024-12-07T00:48:34.351Z","http://cwv.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:34.340Z","Url","phishing","TLP:CLEAR","http://aa.skinpat.com/","2024-12-07T00:48:34.356Z","http://aa.skinpat.com/","OpenPhish URL",""
"2024-12-07T00:48:34.352Z","Url","phishing","TLP:CLEAR","http://metaemaskloghuin.gitbook.io/us","2024-12-07T00:48:34.377Z","http://metaemaskloghuin.gitbook.io/us","OpenPhish URL",""
"2024-12-07T00:48:34.444Z","Url","phishing","TLP:CLEAR","https://sjzhuatai.com/","2024-12-07T00:48:34.460Z","https://sjzhuatai.com/","OpenPhish URL",""
"2024-12-07T00:48:34.445Z","Url","phishing","TLP:CLEAR","http://veraboardletfitrade.pages.dev/","2024-12-07T00:48:34.466Z","http://veraboardletfitrade.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:34.459Z","Url","phishing","TLP:CLEAR","http://ledgrlivwt.gitbook.io/us","2024-12-07T00:48:34.476Z","http://ledgrlivwt.gitbook.io/us","OpenPhish URL",""
"2024-12-07T00:48:34.546Z","Url","phishing","TLP:CLEAR","http://okkypratama.github.io/netflix-landing-clone","2024-12-07T00:48:34.574Z","http://okkypratama.github.io/netflix-landing-clone","OpenPhish URL",""
"2024-12-07T00:48:34.547Z","Url","phishing","TLP:CLEAR","http://conn-twallt.gitbook.io/us","2024-12-07T00:48:34.582Z","http://conn-twallt.gitbook.io/us","OpenPhish URL",""
"2024-12-07T00:48:34.559Z","Url","phishing","TLP:CLEAR","http://swiftmemesath.pages.dev/","2024-12-07T00:48:34.591Z","http://swiftmemesath.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:34.650Z","Url","phishing","TLP:CLEAR","http://dox-wlletconnect.gitbook.io/en-us","2024-12-07T00:48:34.669Z","http://dox-wlletconnect.gitbook.io/en-us","OpenPhish URL",""
"2024-12-07T00:48:34.661Z","Url","phishing","TLP:CLEAR","http://green02.mm4agada.eu.org/","2024-12-07T00:48:34.672Z","http://green02.mm4agada.eu.org/","OpenPhish URL",""
"2024-12-07T00:48:34.723Z","Url","phishing","TLP:CLEAR","http://pjnjwldud.github.io/netflix","2024-12-07T00:48:34.744Z","http://pjnjwldud.github.io/netflix","OpenPhish URL",""
"2024-12-07T00:48:34.754Z","Url","phishing","TLP:CLEAR","http://riteekranjan.github.io/AmazonClone","2024-12-07T00:48:34.768Z","http://riteekranjan.github.io/AmazonClone","OpenPhish URL",""
"2024-12-07T00:48:34.773Z","Url","phishing","TLP:CLEAR","http://remove-violation-account-suspension.github.io/request/index.html","2024-12-07T00:48:34.806Z","http://remove-violation-account-suspension.github.io/request/index.html","OpenPhish URL",""
"2024-12-07T00:48:34.813Z","Url","phishing","TLP:CLEAR","https://edenasfaw.github.io/Apple-website/","2024-12-07T00:48:34.839Z","https://edenasfaw.github.io/Apple-website/","OpenPhish URL",""
"2024-12-07T00:48:34.871Z","Url","phishing","TLP:CLEAR","http://connectwlt.gitbook.io/en-us","2024-12-07T00:48:34.892Z","http://connectwlt.gitbook.io/en-us","OpenPhish URL",""
"2024-12-07T00:48:34.904Z","Url","phishing","TLP:CLEAR","http://opfarefusionsmart.pages.dev/","2024-12-07T00:48:34.921Z","http://opfarefusionsmart.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:34.929Z","Url","phishing","TLP:CLEAR","http://en--wletconett-t.gitbook.io/","2024-12-07T00:48:34.954Z","http://en--wletconett-t.gitbook.io/","OpenPhish URL",""
"2024-12-07T00:48:34.976Z","Url","phishing","TLP:CLEAR","http://metamasksigins.blogspot.qa/","2024-12-07T00:48:35.007Z","http://metamasksigins.blogspot.qa/","OpenPhish URL",""
"2024-12-07T00:48:35.022Z","Url","phishing","TLP:CLEAR","http://claro-per.xyz/","2024-12-07T00:48:35.044Z","http://claro-per.xyz/","OpenPhish URL",""
"2024-12-07T00:48:35.090Z","Url","phishing","TLP:CLEAR","http://818yg.pages.dev/","2024-12-07T00:48:35.112Z","http://818yg.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:35.093Z","Url","phishing","TLP:CLEAR","http://cyx.boshi.cloudns.org/","2024-12-07T00:48:35.123Z","http://cyx.boshi.cloudns.org/","OpenPhish URL",""
"2024-12-07T00:48:35.114Z","Url","phishing","TLP:CLEAR","http://dogonitprints.com/TqJwbsDm","2024-12-07T00:48:35.174Z","http://dogonitprints.com/TqJwbsDm","OpenPhish URL",""
"2024-12-07T00:48:35.229Z","Url","phishing","TLP:CLEAR","https://lev7.net/se/linkedinhtml","2024-12-07T00:48:35.256Z","https://lev7.net/se/linkedinhtml","OpenPhish URL",""
"2024-12-07T00:48:35.239Z","Url","phishing","TLP:CLEAR","http://20240123.freekingway365.workers.dev/","2024-12-07T00:48:35.271Z","http://20240123.freekingway365.workers.dev/","OpenPhish URL",""
"2024-12-07T00:48:35.268Z","Url","phishing","TLP:CLEAR","http://uongngocson.github.io/faccebookcom","2024-12-07T00:48:35.296Z","http://uongngocson.github.io/faccebookcom","OpenPhish URL",""
"2024-12-07T00:48:35.688Z","Url","phishing","TLP:CLEAR","http://forgivemeforwhoiam.pages.dev/","2024-12-07T00:48:35.833Z","http://forgivemeforwhoiam.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:35.694Z","Url","phishing","TLP:CLEAR","http://formativaprojetos.com.br/aKcRrUP/UsP/torsion/index.php","2024-12-07T00:48:35.995Z","http://formativaprojetos.com.br/aKcRrUP/UsP/torsion/index.php","OpenPhish URL",""
"2024-12-07T00:48:36.006Z","Url","phishing","TLP:CLEAR","http://account-is-at-risk.github.io/fb","2024-12-07T00:48:36.057Z","http://account-is-at-risk.github.io/fb","OpenPhish URL",""
"2024-12-07T00:48:36.543Z","Url","phishing","TLP:CLEAR","http://shubhamdd13.github.io/Netflix","2024-12-07T00:48:36.591Z","http://shubhamdd13.github.io/Netflix","OpenPhish URL",""
"2024-12-07T00:48:36.547Z","Url","phishing","TLP:CLEAR","http://dappsupporthelp.pages.dev/dapps","2024-12-07T00:48:36.592Z","http://dappsupporthelp.pages.dev/dapps","OpenPhish URL",""
"2024-12-07T00:48:37.084Z","Url","phishing","TLP:CLEAR","http://adderbrite.pages.dev/","2024-12-07T00:48:37.109Z","http://adderbrite.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:37.612Z","Url","phishing","TLP:CLEAR","http://vbhgf.drecdn.eu.org/","2024-12-07T00:48:37.637Z","http://vbhgf.drecdn.eu.org/","OpenPhish URL",""
"2024-12-07T00:48:37.617Z","Url","phishing","TLP:CLEAR","http://danptorres.github.io/Clone_Instagram","2024-12-07T00:48:37.650Z","http://danptorres.github.io/Clone_Instagram","OpenPhish URL",""
"2024-12-07T00:48:37.646Z","Url","phishing","TLP:CLEAR","http://sites.google.com/view/plandounilimasounesni/accueil","2024-12-07T00:48:37.778Z","http://sites.google.com/view/plandounilimasounesni/accueil","OpenPhish URL",""
"2024-12-07T00:48:38.547Z","Url","phishing","TLP:CLEAR","http://reviewpage11.github.io/Password-","2024-12-07T00:48:38.745Z","http://reviewpage11.github.io/Password-","OpenPhish URL",""
"2024-12-07T00:48:38.839Z","Url","phishing","TLP:CLEAR","http://fewsecureveroytano.pages.dev/","2024-12-07T00:48:38.889Z","http://fewsecureveroytano.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:38.839Z","Url","phishing","TLP:CLEAR","http://sxpws.mjt.lu/lnk/AMcAAEQm5f8AAAAAAAAAAdMUVt8AAYCtw-wAAAAAACWZywBmafqOcFP6HjHjQZGFC3MFhYOW6AAjGoU/1/wik8WTxVnpAodeiGI0y8aQ/aHR0cHM6Ly9jcmltc29uLWdsYWRlLTA4NDcub24uZmxlZWsuY28vbG9nLmh0bWwjYS5mb3JsYW5pQGluYWlsLml0","2024-12-07T00:48:38.888Z","http://sxpws.mjt.lu/lnk/AMcAAEQm5f8AAAAAAAAAAdMUVt8AAYCtw-wAAAAAACWZywBmafqOcFP6HjHjQZGFC3MFhYOW6AAjGoU/1/wik8WTxVnpAodeiGI0y8aQ/aHR0cHM6Ly9jcmltc29uLWdsYWRlLTA4NDcub24uZmxlZWsuY28vbG9nLmh0bWwjYS5mb3JsYW5pQGluYWlsLml0","OpenPhish URL",""
"2024-12-07T00:48:39.381Z","Url","phishing","TLP:CLEAR","http://0822fandai.86512538.workers.dev/","2024-12-07T00:48:39.434Z","http://0822fandai.86512538.workers.dev/","OpenPhish URL",""
"2024-12-07T00:48:39.964Z","Url","phishing","TLP:CLEAR","http://monetazition-page-issue-help.github.io/monetazition/index.html","2024-12-07T00:48:39.994Z","http://monetazition-page-issue-help.github.io/monetazition/index.html","OpenPhish URL",""
"2024-12-07T00:48:39.995Z","Url","phishing","TLP:CLEAR","http://vidio-jabar.kuningan.workers.dev/","2024-12-07T00:48:40.101Z","http://vidio-jabar.kuningan.workers.dev/","OpenPhish URL",""
"2024-12-07T00:48:40.668Z","Url","phishing","TLP:CLEAR","http://setbuilderpro.pages.dev/","2024-12-07T00:48:40.703Z","http://setbuilderpro.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:41.289Z","Url","phishing","TLP:CLEAR","http://rajveerrv.github.io/lucy/index.html","2024-12-07T00:48:41.358Z","http://rajveerrv.github.io/lucy/index.html","OpenPhish URL",""
"2024-12-07T00:48:41.290Z","Url","phishing","TLP:CLEAR","http://swiftmultinodeauth.pages.dev/","2024-12-07T00:48:41.370Z","http://swiftmultinodeauth.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:41.309Z","Url","phishing","TLP:CLEAR","http://asadamin00.github.io/Facebook-Home-Page","2024-12-07T00:48:41.381Z","http://asadamin00.github.io/Facebook-Home-Page","OpenPhish URL",""
"2024-12-07T00:48:42.605Z","Url","phishing","TLP:CLEAR","http://satyam1203.github.io/projects/fb-clone/fbclone.html","2024-12-07T00:48:42.698Z","http://satyam1203.github.io/projects/fb-clone/fbclone.html","OpenPhish URL",""
"2024-12-07T00:48:42.605Z","Url","phishing","TLP:CLEAR","http://pub-e8b786896d8a482dad7f78f13d09a2fd.r2.dev/icvcdex.html","2024-12-07T00:48:42.645Z","http://pub-e8b786896d8a482dad7f78f13d09a2fd.r2.dev/icvcdex.html","OpenPhish URL",""
"2024-12-07T00:48:42.613Z","Url","phishing","TLP:CLEAR","http://chiao1129.github.io/login","2024-12-07T00:48:42.699Z","http://chiao1129.github.io/login","OpenPhish URL",""
"2024-12-07T00:48:43.842Z","Url","phishing","TLP:CLEAR","http://on-biling-informations-teams.github.io/lead-center-updates-auto/biling","2024-12-07T00:48:44.034Z","http://on-biling-informations-teams.github.io/lead-center-updates-auto/biling","OpenPhish URL",""
"2024-12-07T00:48:43.842Z","Url","phishing","TLP:CLEAR","http://home--metmsak-extn.gitbook.io/","2024-12-07T00:48:43.956Z","http://home--metmsak-extn.gitbook.io/","OpenPhish URL",""
"2024-12-07T00:48:43.862Z","Url","phishing","TLP:CLEAR","http://reholdmanageflaredev.pages.dev/","2024-12-07T00:48:44.035Z","http://reholdmanageflaredev.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:45.106Z","Url","phishing","TLP:CLEAR","http://sincere-intelligent-sunstone.glitch.me/public/dffdfc3435.html","2024-12-07T00:48:45.187Z","http://sincere-intelligent-sunstone.glitch.me/public/dffdfc3435.html","OpenPhish URL",""
"2024-12-07T00:48:45.107Z","Url","phishing","TLP:CLEAR","http://conctwleti.gitbook.io/","2024-12-07T00:48:45.186Z","http://conctwleti.gitbook.io/","OpenPhish URL",""
"2024-12-07T00:48:45.120Z","Url","phishing","TLP:CLEAR","http://client-verify-app-help.github.io/verifynow-your-acc","2024-12-07T00:48:45.186Z","http://client-verify-app-help.github.io/verifynow-your-acc","OpenPhish URL",""
"2024-12-07T00:48:46.324Z","Url","phishing","TLP:CLEAR","http://worker-gentle-sky-329d.sangari9090.workers.dev/","2024-12-07T00:48:46.480Z","http://worker-gentle-sky-329d.sangari9090.workers.dev/","OpenPhish URL",""
"2024-12-07T00:48:46.324Z","Url","phishing","TLP:CLEAR","http://zecrabrebrussi-6610.vercel.app/mixc.html","2024-12-07T00:48:46.479Z","http://zecrabrebrussi-6610.vercel.app/mixc.html","OpenPhish URL",""
"2024-12-07T00:48:46.324Z","Url","phishing","TLP:CLEAR","http://sequoitteufoffau-5824.vercel.app/sux.woxil","2024-12-07T00:48:46.480Z","http://sequoitteufoffau-5824.vercel.app/sux.woxil","OpenPhish URL",""
"2024-12-07T00:48:47.601Z","Url","phishing","TLP:CLEAR","http://maazrm.github.io/netflix-homepage","2024-12-07T00:48:47.717Z","http://maazrm.github.io/netflix-homepage","OpenPhish URL",""
"2024-12-07T00:48:47.601Z","Url","phishing","TLP:CLEAR","http://worker-lively.mkxdsw.eu.org/","2024-12-07T00:48:47.706Z","http://worker-lively.mkxdsw.eu.org/","OpenPhish URL",""
"2024-12-07T00:48:47.601Z","Url","phishing","TLP:CLEAR","http://ron-marom12.github.io/netflix","2024-12-07T00:48:47.718Z","http://ron-marom12.github.io/netflix","OpenPhish URL",""
"2024-12-07T00:48:48.516Z","Url","phishing","TLP:CLEAR","http://zzq.pages.dev/","2024-12-07T00:48:48.757Z","http://zzq.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:48.516Z","Url","phishing","TLP:CLEAR","http://uni-airdrop-event-season-one.pages.dev/event","2024-12-07T00:48:48.864Z","http://uni-airdrop-event-season-one.pages.dev/event","OpenPhish URL",""
"2024-12-07T00:48:48.864Z","Url","phishing","TLP:CLEAR","http://bridge-docs-trzc.github.io/","2024-12-07T00:48:49.040Z","http://bridge-docs-trzc.github.io/","OpenPhish URL",""
"2024-12-07T00:48:49.569Z","Url","phishing","TLP:CLEAR","http://ebe-phi.vercel.app/verset.html","2024-12-07T00:48:49.649Z","http://ebe-phi.vercel.app/verset.html","OpenPhish URL",""
"2024-12-07T00:48:49.609Z","Url","phishing","TLP:CLEAR","http://33.xm680310.workers.dev/","2024-12-07T00:48:49.829Z","http://33.xm680310.workers.dev/","OpenPhish URL",""
"2024-12-07T00:48:50.201Z","Url","phishing","TLP:CLEAR","http://limited-lighter-millions.on-fleek.app/truamfhaoemahd11.html","2024-12-07T00:48:50.339Z","http://limited-lighter-millions.on-fleek.app/truamfhaoemahd11.html","OpenPhish URL",""
"2024-12-07T00:48:50.883Z","Url","phishing","TLP:CLEAR","http://clearcitynet.com/CPprototype/BAsu2n56/index.php","2024-12-07T00:48:50.985Z","http://clearcitynet.com/CPprototype/BAsu2n56/index.php","OpenPhish URL",""
"2024-12-07T00:48:50.886Z","Url","phishing","TLP:CLEAR","http://sites.google.com/view/moudaservicezune/accueil","2024-12-07T00:48:50.984Z","http://sites.google.com/view/moudaservicezune/accueil","OpenPhish URL",""
"2024-12-07T00:48:51.564Z","Url","phishing","TLP:CLEAR","http://7p.feixue317.workers.dev/","2024-12-07T00:48:51.666Z","http://7p.feixue317.workers.dev/","OpenPhish URL",""
"2024-12-07T00:48:52.179Z","Url","phishing","TLP:CLEAR","http://monetazition-page-issue-help.github.io/VIOLATION/index.html","2024-12-07T00:48:52.290Z","http://monetazition-page-issue-help.github.io/VIOLATION/index.html","OpenPhish URL",""
"2024-12-07T00:48:52.179Z","Url","phishing","TLP:CLEAR","http://appsrackspacewebmalllogin.weebly.com/","2024-12-07T00:48:52.291Z","http://appsrackspacewebmalllogin.weebly.com/","OpenPhish URL",""
"2024-12-07T00:48:52.823Z","Url","phishing","TLP:CLEAR","http://shushank357.github.io/BharathIntern/index.html","2024-12-07T00:48:52.936Z","http://shushank357.github.io/BharathIntern/index.html","OpenPhish URL",""
"2024-12-07T00:48:53.464Z","Url","phishing","TLP:CLEAR","http://leadenginebytefusionhub.vercel.app/gyQ$g=JswGhjsY=LbTsm_Ln@v","2024-12-07T00:48:53.619Z","http://leadenginebytefusionhub.vercel.app/gyQ$g=JswGhjsY=LbTsm_Ln@v","OpenPhish URL",""
"2024-12-07T00:48:53.465Z","Url","phishing","TLP:CLEAR","http://artefatopro.com/themes/TS/Home.html","2024-12-07T00:48:53.566Z","http://artefatopro.com/themes/TS/Home.html","OpenPhish URL",""
"2024-12-07T00:48:53.480Z","Url","phishing","TLP:CLEAR","http://glamorous-mint-iris.glitch.me/public/nfcu.html","2024-12-07T00:48:53.620Z","http://glamorous-mint-iris.glitch.me/public/nfcu.html","OpenPhish URL",""
"2024-12-07T00:48:54.498Z","Url","phishing","TLP:CLEAR","http://mettaomask-wallai.gitbook.io/us","2024-12-07T00:48:54.721Z","http://mettaomask-wallai.gitbook.io/us","OpenPhish URL",""
"2024-12-07T00:48:54.498Z","Url","phishing","TLP:CLEAR","http://ralezales.top/go/3394z2/03a4.php","2024-12-07T00:48:54.694Z","http://ralezales.top/go/3394z2/03a4.php","OpenPhish URL",""
"2024-12-07T00:48:54.859Z","Url","phishing","TLP:CLEAR","http://shehrryarkhan.github.io/facebook-Login-Form","2024-12-07T00:48:55.117Z","http://shehrryarkhan.github.io/facebook-Login-Form","OpenPhish URL",""
"2024-12-07T00:48:55.521Z","Url","phishing","TLP:CLEAR","http://rakshitdevra.github.io/Facebookclone","2024-12-07T00:48:55.662Z","http://rakshitdevra.github.io/Facebookclone","OpenPhish URL",""
"2024-12-07T00:48:55.522Z","Url","phishing","TLP:CLEAR","http://app.smartyou.es/pdf/metamask/MT","2024-12-07T00:48:55.679Z","http://app.smartyou.es/pdf/metamask/MT","OpenPhish URL",""
"2024-12-07T00:48:56.199Z","Url","phishing","TLP:CLEAR","http://dangersaadi.github.io/Cssfinale","2024-12-07T00:48:56.298Z","http://dangersaadi.github.io/Cssfinale","OpenPhish URL",""
"2024-12-07T00:48:56.521Z","Url","phishing","TLP:CLEAR","http://twmnbile.xyz/","2024-12-07T00:48:56.731Z","http://twmnbile.xyz/","OpenPhish URL",""
"2024-12-07T00:48:56.521Z","Url","phishing","TLP:CLEAR","http://taiba-mohd12.github.io/NetflixCLONE","2024-12-07T00:48:56.722Z","http://taiba-mohd12.github.io/NetflixCLONE","OpenPhish URL",""
"2024-12-07T00:48:57.234Z","Url","phishing","TLP:CLEAR","http://6511.pages.dev/","2024-12-07T00:48:57.433Z","http://6511.pages.dev/","OpenPhish URL",""
"2024-12-07T00:48:57.528Z","Url","phishing","TLP:CLEAR","http://100rubpal.github.io/netflex-clone","2024-12-07T00:48:57.596Z","http://100rubpal.github.io/netflex-clone","OpenPhish URL",""
"2024-12-07T00:48:57.528Z","Url","phishing","TLP:CLEAR","http://xuebajunhuoku.com/tmb/de/de/1/doc/start_index.php","2024-12-07T00:48:57.597Z","http://xuebajunhuoku.com/tmb/de/de/1/doc/start_index.php","OpenPhish URL",""
"2024-12-07T00:48:58.172Z","Url","phishing","TLP:CLEAR","http://fb-community-center.github.io/support-review-/index.html","2024-12-07T00:48:58.201Z","http://fb-community-center.github.io/support-review-/index.html","OpenPhish URL",""
